"text","intent","sentiment","priority"
"من فضلك، مش فاهم ليه مفيش صور كافية للمنتج في الموقع ياريت حد يرد عليا","general_inquiry","negative","low"
"مش فاهم ليه مفيش صور كافية للمنتج في الموقع برجاء الإفادة","general_inquiry","negative","low"
"هل فيه توصيل لكل المحافظات؟","general_inquiry","neutral","low"
"لو سمحت، هل فيه توصيل لكل المحافظات؟ برجاء الإفادة","general_inquiry","neutral","low"
"طب هل فيه توصيل لكل المحافظات؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"معلش، هل فيه توصيل لكل المحافظات؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"على فكرة، هل فيه توصيل لكل المحافظات؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"هل فيه توصيل لكل المحافظات؟ برجاء الإفادة","general_inquiry","neutral","low"
"معلش، هل فيه توصيل لكل المحافظات؟","general_inquiry","neutral","low"
"من فضلك، هل فيه توصيل لكل المحافظات؟ برجاء الإفادة","general_inquiry","neutral","low"
"لو سمحت، هل فيه توصيل لكل المحافظات؟ في انتظار ردكم","general_inquiry","neutral","low"
"طب هل فيه توصيل لكل المحافظات؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"بجد هل فيه توصيل لكل المحافظات؟ برجاء الإفادة","general_inquiry","neutral","low"
"هل فيه توصيل لكل المحافظات؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"بجد محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب برجاء الإفادة","general_inquiry","neutral","medium"
"محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب ياريت حد يرد عليا","general_inquiry","neutral","medium"
"محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب في انتظار ردكم","general_inquiry","neutral","medium"
"محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب","general_inquiry","neutral","medium"
"على فكرة، محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب","general_inquiry","neutral","medium"
"بجد محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب","general_inquiry","neutral","medium"
"لو سمحت، محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب في انتظار ردكم","general_inquiry","neutral","medium"
"من فضلك، محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب وشكراً لتعاونكم","general_inquiry","neutral","medium"
"معلش، محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب ياريت حد يرد عليا","general_inquiry","neutral","medium"
"طب محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب في انتظار ردكم","general_inquiry","neutral","medium"
"بجد محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب ياريت حد يرد عليا","general_inquiry","neutral","medium"
"بجد محتاج أعرف الحد الأدنى للشحن المجاني بسرعة عشان هكمل الطلب وشكراً لتعاونكم","general_inquiry","neutral","medium"
"معلش، محتاج أعرف مواعيد خدمة العملاء بسرعة عشان هتصل دلوقتي","general_inquiry","neutral","medium"
"على فكرة، محتاج أعرف مواعيد خدمة العملاء بسرعة عشان هتصل دلوقتي وشكراً لتعاونكم","general_inquiry","neutral","medium"
"بجد محتاج أعرف مواعيد خدمه العملاء بسرعة عشان هتصل دلوقتي وشكراً لتعاونكم","general_inquiry","neutral","medium"
"طب محتاج أعرف مواعيد خدمه العملاء بسرعة عشان هتصل دلوقتي","general_inquiry","neutral","medium"
"بجد محتاج أعرف مواعيد خدمة العملاء بسرعة عشان هتصل دلوقتي برجاء الإفادة","general_inquiry","neutral","medium"
"من فضلك، محتاج أعرف مواعيد خدمه العملاء بسرعة عشان هتصل دلوقتي وشكراً لتعاونكم","general_inquiry","neutral","medium"
"بجد محتاج أعرف مواعيد خدمة العملاء بسرعة عشان هتصل دلوقتي في انتظار ردكم","general_inquiry","neutral","medium"
"طب محتاج أعرف مواعيد خدمه العملاء بسرعة عشان هتصل دلوقتي في انتظار ردكم","general_inquiry","neutral","medium"
"طب محتاج أعرف مواعيد خدمة العملاء بسرعة عشان هتصل دلوقتي وشكراً لتعاونكم","general_inquiry","neutral","medium"
"لو سمحت، محتاج أعرف مواعيد خدمه العملاء بسرعة عشان هتصل دلوقتي","general_inquiry","neutral","medium"
"على فكرة، محتاج أعرف مواعيد خدمه العملاء بسرعة عشان هتصل دلوقتي برجاء الإفادة","general_inquiry","neutral","medium"
"محتاج أعرف مواعيد خدمه العملاء بسرعة عشان هتصل دلوقتي","general_inquiry","neutral","medium"
"بجد عايز أعرف مقاس الشاشة المتوفرة عندكم برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، عايز أعرف مقاس الشاشة المتوفرة عندكم في انتظار ردكم","general_inquiry","neutral","low"
"بجد عايز أعرف مقاس الشاشة المتوفرة عندكم وشكراً لتعاونكم","general_inquiry","neutral","low"
"بجد عاوز أعرف مقاس الشاشة المتوفرة عندكم","general_inquiry","neutral","low"
"من فضلك، عاوز أعرف مقاس الشاشة المتوفرة عندكم برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، عاوز أعرف مقاس الشاشة المتوفرة عندكم ياريت حد يرد عليا","general_inquiry","neutral","low"
"من فضلك، عاوز أعرف مقاس الشاشة المتوفرة عندكم وشكراً لتعاونكم","general_inquiry","neutral","low"
"عايز أعرف مقاس الشاشة المتوفرة عندكم","general_inquiry","neutral","low"
"من فضلك، عايز أعرف مقاس الشاشة المتوفرة عندكم في انتظار ردكم","general_inquiry","neutral","low"
"عاوز أعرف مقاس الشاشة المتوفرة عندكم برجاء الإفادة","general_inquiry","neutral","low"
"عايز أعرف مقاس الشاشة المتوفرة عندكم وشكراً لتعاونكم","general_inquiry","neutral","low"
"عايز أعرف مقاس الشاشة المتوفرة عندكم في انتظار ردكم","general_inquiry","neutral","low"
"معلش، ممكن أدفع بفيزا كارد؟ برجاء الإفادة","general_inquiry","neutral","low"
"بجد ممكن أدفع بفيزا كارد؟ برجاء الإفادة","general_inquiry","neutral","low"
"لو سمحت، ممكن أدفع بفيزا كارد؟","general_inquiry","neutral","low"
"معلش، ممكن أدفع بفيزا كارد؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"بجد ممكن أدفع بفيزا كارد؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"ممكن أدفع بفيزا كارد؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"طب ممكن أدفع بفيزا كارد؟ في انتظار ردكم","general_inquiry","neutral","low"
"لو سمحت، ممكن أدفع بفيزا كارد؟ برجاء الإفادة","general_inquiry","neutral","low"
"من فضلك، ممكن أدفع بفيزا كارد؟ في انتظار ردكم","general_inquiry","neutral","low"
